participant_id,topic,q_order,q_id,timepoint,logodds_assigned_to_correct,logodds_assigned_to_model_guess,correctness,confidence,numeracy,crt2,model_correct,extra_incentive,show_debate,filler_score,core_score,total_logic_score,lolo_attempted,lolo_correct
GN852BOKMf,Evidence,1,stim59_Evidence_correct_key-a,1,2.28158036206638,2.28158036206638,1,5,None,None,True,False,False,12.0,6.0,18.0,True,True
GN852BOKMf,Surgery,2,stim20_Surgery_correct_key-b,0,0.003960005174940391,0.003960005174940391,1,1,None,None,True,False,False,12.0,6.0,18.0,True,True
GN852BOKMf,Surgery,2,stim20_Surgery_correct_key-b,1,1.3208314206860365,1.3208314206860365,1,5,None,None,True,False,False,12.0,6.0,18.0,True,True
GN852BOKMf,Contracts,3,stim138_Contracts_wrong_key-b,0,1.6286892497156542,-1.6286892497156542,1,4,None,None,False,False,False,12.0,6.0,18.0,True,True
GN852BOKMf,Contracts,3,stim138_Contracts_wrong_key-b,1,-0.6812158119884453,0.6812158119884453,0,4,None,None,False,False,False,12.0,6.0,18.0,True,True
GN852BOKMf,Machine-Generated,4,stim152_Machine-Generated_Lojban_correct_key-a,0,-0.010640100380883309,-0.010640100380883309,0,1,None,None,True,False,False,12.0,6.0,18.0,True,True
GN852BOKMf,Machine-Generated,4,stim152_Machine-Generated_Lojban_correct_key-a,1,4.595119850134589,4.595119850134589,1,5,None,None,True,False,False,12.0,6.0,18.0,True,True
gR5zM3OXRf,Evidence,1,stim74_Evidence_correct_key-b,0,0.16126861036208828,0.16126861036208828,1,1,7,3,True,False,False,12.0,7.0,19.0,True,False
gR5zM3OXRf,Evidence,1,stim74_Evidence_correct_key-b,1,2.145313197135668,2.145313197135668,1,4,7,3,True,False,False,12.0,7.0,19.0,True,False
gR5zM3OXRf,Machine-Generated,2,stim156_Machine-Generated_Lojban_correct_key-a,0,-0.0009200000648906323,-0.0009200000648906323,0,1,7,3,True,False,False,12.0,7.0,19.0,True,False
gR5zM3OXRf,Machine-Generated,2,stim156_Machine-Generated_Lojban_correct_key-a,1,4.595119850134589,4.595119850134589,1,5,7,3,True,False,False,12.0,7.0,19.0,True,False
gR5zM3OXRf,Contracts,3,stim131_Contracts_correct_key-b,0,-0.7527150180448825,-0.7527150180448825,0,3,7,3,True,False,False,12.0,7.0,19.0,True,False
gR5zM3OXRf,Contracts,3,stim131_Contracts_correct_key-b,1,1.1176900871508038,1.1176900871508038,1,4,7,3,True,False,False,12.0,7.0,19.0,True,False
gR5zM3OXRf,Surgery,4,stim45_Surgery_wrong_key-b,0,0.0009200000648905895,-0.0009200000648906323,1,1,7,3,False,False,False,12.0,7.0,19.0,True,False
gR5zM3OXRf,Surgery,4,stim45_Surgery_wrong_key-b,1,-4.59511985013459,4.595119850134589,0,5,7,3,False,False,False,12.0,7.0,19.0,True,False
h7aon13Ghl,Evidence,1,stim88_Evidence_wrong_key-a,0,-0.003960005174940194,0.003960005174940391,0,1,7,3,False,True,True,12.0,6.0,18.0,True,False
h7aon13Ghl,Evidence,1,stim88_Evidence_wrong_key-a,1,0.4082992463438555,-0.4082992463438555,1,4,7,3,False,True,True,12.0,6.0,18.0,True,False
h7aon13Ghl,Surgery,2,stim14_Surgery_correct_key-a,0,-0.010640100380883309,-0.010640100380883309,0,1,7,3,True,True,True,12.0,6.0,18.0,True,False
h7aon13Ghl,Surgery,2,stim14_Surgery_correct_key-a,1,4.595119850134589,4.595119850134589,1,5,7,3,True,True,True,12.0,6.0,18.0,True,False
h7aon13Ghl,Contracts,3,stim107_Contracts_correct_key-a,0,-0.003960005174940194,-0.003960005174940194,0,1,7,3,True,True,True,12.0,6.0,18.0,True,False
h7aon13Ghl,Contracts,3,stim107_Contracts_correct_key-a,1,4.595119850134589,4.595119850134589,1,5,7,3,True,True,True,12.0,6.0,18.0,True,False
h7aon13Ghl,Machine-Generated,4,stim157_Machine-Generated_Lojban_correct_key-a,0,-0.003960005174940194,-0.003960005174940194,0,1,7,3,True,True,True,12.0,6.0,18.0,True,False
h7aon13Ghl,Machine-Generated,4,stim157_Machine-Generated_Lojban_correct_key-a,1,2.7341162124704543,2.7341162124704543,1,5,7,3,True,True,True,12.0,6.0,18.0,True,False
HMv6DUgVhu,Contracts,1,stim96_Contracts_correct_key-a,0,0.522319573442231,0.522319573442231,1,2,7,2,True,False,False,11.0,7.0,18.0,True,False
HMv6DUgVhu,Contracts,1,stim96_Contracts_correct_key-a,1,4.531488269683021,4.531488269683021,1,4,7,2,True,False,False,11.0,7.0,18.0,True,False
HMv6DUgVhu,Evidence,2,stim48_Evidence_correct_key-a,0,-0.009240065741594115,-0.009240065741594115,0,1,7,2,True,False,False,11.0,7.0,18.0,True,False
HMv6DUgVhu,Evidence,2,stim48_Evidence_correct_key-a,1,3.7062629284070487,3.7062629284070487,1,5,7,2,True,False,False,11.0,7.0,18.0,True,False
HMv6DUgVhu,Machine-Generated,3,stim187_Machine-Generated_Lojban_wrong_key-b,0,0.00260000146466826,-0.0026000014646681566,1,1,7,2,False,False,False,11.0,7.0,18.0,True,False
HMv6DUgVhu,Machine-Generated,3,stim187_Machine-Generated_Lojban_wrong_key-b,1,0.009240065741593981,-0.009240065741594115,1,1,7,2,False,False,False,11.0,7.0,18.0,True,False
HMv6DUgVhu,Surgery,4,stim07_Surgery_correct_key-a,0,1.195313319194558,1.195313319194558,1,2,7,2,True,False,False,11.0,7.0,18.0,True,False
HMv6DUgVhu,Surgery,4,stim07_Surgery_correct_key-a,1,0.8601404617767019,0.8601404617767019,1,3,7,2,True,False,False,11.0,7.0,18.0,True,False
hRLmpIhQfr,Contracts,1,stim109_Contracts_correct_key-a,0,-0.006560023525186787,-0.006560023525186787,0,1,5,2,True,True,False,12.0,12.0,24.0,True,True
hRLmpIhQfr,Contracts,1,stim109_Contracts_correct_key-a,1,-2.6656657413313765,-2.6656657413313765,0,5,5,2,True,True,False,12.0,12.0,24.0,True,True
hRLmpIhQfr,Surgery,2,stim42_Surgery_wrong_key-b,0,-0.00012000000014387103,0.00012000000014390045,0,1,5,2,False,True,False,12.0,12.0,24.0,True,True
hRLmpIhQfr,Surgery,2,stim42_Surgery_wrong_key-b,1,-1.0288351342780804,1.0288351342780804,0,2,5,2,False,True,False,12.0,12.0,24.0,True,True
hRLmpIhQfr,Machine-Generated,3,stim158_Machine-Generated_Lojban_correct_key-a,0,0.00012000000014390045,0.00012000000014390045,1,1,5,2,True,True,False,12.0,12.0,24.0,True,True
hRLmpIhQfr,Machine-Generated,3,stim158_Machine-Generated_Lojban_correct_key-a,1,2.945070737687238,2.945070737687238,1,4,5,2,True,True,False,12.0,12.0,24.0,True,True
hRLmpIhQfr,Evidence,4,stim55_Evidence_correct_key-a,0,-0.013240193416771346,-0.013240193416771346,0,1,5,2,True,True,False,12.0,12.0,24.0,True,True
hRLmpIhQfr,Evidence,4,stim55_Evidence_correct_key-a,1,1.1528439906566816,1.1528439906566816,1,3,5,2,True,True,False,12.0,12.0,24.0,True,True
hTV3ZlfsdM,Surgery,1,stim31_Surgery_correct_key-b,0,-1.046124486174184,-1.046124486174184,0,1,7,4,True,False,True,12.0,8.0,20.0,True,True
hTV3ZlfsdM,Surgery,1,stim31_Surgery_correct_key-b,1,4.595119850134589,4.595119850134589,1,5,7,4,True,False,True,12.0,8.0,20.0,True,True
hTV3ZlfsdM,Evidence,2,stim78_Evidence_correct_key-b,0,0.8156397641777643,0.8156397641777643,1,2,7,4,True,False,True,12.0,8.0,20.0,True,True
hTV3ZlfsdM,Evidence,2,stim78_Evidence_correct_key-b,1,4.595119850134589,4.595119850134589,1,5,7,4,True,False,True,12.0,8.0,20.0,True,True
hTV3ZlfsdM,Contracts,3,stim140_Contracts_wrong_key-b,0,1.76080138818198,-1.76080138818198,1,4,7,4,False,False,True,12.0,8.0,20.0,True,True
hTV3ZlfsdM,Contracts,3,stim140_Contracts_wrong_key-b,1,-1.0635061249038948,1.0635061249038948,0,3,7,4,False,False,True,12.0,8.0,20.0,True,True
hTV3ZlfsdM,Machine-Generated,4,stim151_Machine-Generated_Lojban_correct_key-a,0,-0.019880654777339454,-0.019880654777339454,0,1,7,4,True,False,True,12.0,8.0,20.0,True,True
hTV3ZlfsdM,Machine-Generated,4,stim151_Machine-Generated_Lojban_correct_key-a,1,4.595119850134589,4.595119850134589,1,5,7,4,True,False,True,12.0,8.0,20.0,True,True
hRR4Z96RyO,Contracts,1,stim101_Contracts_correct_key-a,0,0.7769852367287036,0.7769852367287036,1,3,7,4,True,True,False,12.0,10.0,22.0,True,False
hRR4Z96RyO,Contracts,1,stim101_Contracts_correct_key-a,1,4.595119850134589,4.595119850134589,1,5,7,4,True,True,False,12.0,10.0,22.0,True,False
hRR4Z96RyO,Evidence,2,stim69_Evidence_correct_key-b,0,4.595119850134589,4.595119850134589,1,3,7,4,True,True,False,12.0,10.0,22.0,True,False
hRR4Z96RyO,Evidence,2,stim69_Evidence_correct_key-b,1,0.006560023525186907,0.006560023525186907,1,4,7,4,True,True,False,12.0,10.0,22.0,True,False
hRR4Z96RyO,Machine-Generated,3,stim154_Machine-Generated_Lojban_correct_key-a,0,-0.006560023525186787,-0.006560023525186787,0,1,7,4,True,True,False,12.0,10.0,22.0,True,False
hRR4Z96RyO,Machine-Generated,3,stim154_Machine-Generated_Lojban_correct_key-a,1,4.595119850134589,4.595119850134589,1,5,7,4,True,True,False,12.0,10.0,22.0,True,False
hRR4Z96RyO,Surgery,4,stim44_Surgery_wrong_key-b,0,0.013240193416771266,-0.013240193416771346,1,1,7,4,False,True,False,12.0,10.0,22.0,True,False
hRR4Z96RyO,Surgery,4,stim44_Surgery_wrong_key-b,1,-4.59511985013459,4.595119850134589,0,4,7,4,False,True,False,12.0,10.0,22.0,True,False
hw7AOXdyTM,Evidence,1,stim79_Evidence_correct_key-b,0,-2.158280208984051,-2.158280208984051,0,5,4,3,True,True,False,12.0,6.0,18.0,False,False
hw7AOXdyTM,Evidence,1,stim79_Evidence_correct_key-b,1,1.6976686357448179,1.6976686357448179,1,5,4,3,True,True,False,12.0,6.0,18.0,False,False
hw7AOXdyTM,Machine-Generated,2,stim183_Machine-Generated_Lojban_wrong_key-a,0,0.8146993395610633,-0.8146993395610633,1,1,4,3,False,True,False,12.0,6.0,18.0,False,False
hw7AOXdyTM,Machine-Generated,2,stim183_Machine-Generated_Lojban_wrong_key-a,1,0.5455821071114755,-0.5455821071114754,1,2,4,3,False,True,False,12.0,6.0,18.0,False,False
hw7AOXdyTM,Surgery,3,stim11_Surgery_correct_key-a,0,-1.902993891776569,-1.902993891776569,0,3,4,3,True,True,False,12.0,6.0,18.0,False,False
hw7AOXdyTM,Surgery,3,stim11_Surgery_correct_key-a,1,0.8068600655444107,0.8068600655444107,1,4,4,3,True,True,False,12.0,6.0,18.0,False,False
hw7AOXdyTM,Contracts,4,stim112_Contracts_correct_key-a,0,-1.1357039166316374,-1.1357039166316374,0,3,4,3,True,True,False,12.0,6.0,18.0,False,False
hw7AOXdyTM,Contracts,4,stim112_Contracts_correct_key-a,1,-2.1101935792853417,-2.1101935792853417,0,5,4,3,True,True,False,12.0,6.0,18.0,False,False
eAoDv1NoXI,Surgery,1,stim32_Surgery_correct_key-b,0,-0.01652037572203141,-0.01652037572203141,0,1,4,2,True,False,False,12.0,6.0,18.0,True,False
eAoDv1NoXI,Surgery,1,stim32_Surgery_correct_key-b,1,1.603736751972091,1.603736751972091,1,4,4,2,True,False,False,12.0,6.0,18.0,True,False
eAoDv1NoXI,Evidence,2,stim84_Evidence_wrong_key-a,0,0.8038152124810442,-0.8038152124810442,1,3,4,2,False,False,False,12.0,6.0,18.0,True,False
eAoDv1NoXI,Evidence,2,stim84_Evidence_wrong_key-a,1,-0.6671736341033092,0.6671736341033093,0,4,4,2,False,False,False,12.0,6.0,18.0,True,False
eAoDv1NoXI,Contracts,3,stim105_Contracts_correct_key-a,0,2.4083259579236787,2.4083259579236787,1,2,4,2,True,False,False,12.0,6.0,18.0,True,False
eAoDv1NoXI,Contracts,3,stim105_Contracts_correct_key-a,1,2.4083259579236787,2.4083259579236787,1,5,4,2,True,False,False,12.0,6.0,18.0,True,False
eAoDv1NoXI,Machine-Generated,4,stim171_Machine-Generated_Lojban_correct_key-b,0,0.0034800035120226046,0.0034800035120226046,1,1,4,2,True,False,False,12.0,6.0,18.0,True,False
eAoDv1NoXI,Machine-Generated,4,stim171_Machine-Generated_Lojban_correct_key-b,1,1.2227093886103426,1.2227093886103426,1,2,4,2,True,False,False,12.0,6.0,18.0,True,False
7qQWTfwW5g,Surgery,1,stim25_Surgery_correct_key-b,0,0.014240240636738158,0.014240240636738158,1,1,3,2,True,False,False,12.0,10.0,22.0,True,False
7qQWTfwW5g,Surgery,1,stim25_Surgery_correct_key-b,1,1.4515053454115343,1.4515053454115343,1,4,3,2,True,False,False,12.0,10.0,22.0,True,False
7qQWTfwW5g,Contracts,2,stim124_Contracts_correct_key-b,0,-1.4924118357992096,-1.4924118357992096,0,4,3,2,True,False,False,12.0,10.0,22.0,True,False
7qQWTfwW5g,Contracts,2,stim124_Contracts_correct_key-b,1,-0.11255868776369041,-0.11255868776369041,0,3,3,2,True,False,False,12.0,10.0,22.0,True,False
7qQWTfwW5g,Machine-Generated,3,stim146_Machine-Generated_Lojban_correct_key-a,0,-0.0009200000648906323,-0.0009200000648906323,0,1,3,2,True,False,False,12.0,10.0,22.0,True,False
7qQWTfwW5g,Machine-Generated,3,stim146_Machine-Generated_Lojban_correct_key-a,1,0.9599410390269894,0.9599410390269894,1,3,3,2,True,False,False,12.0,10.0,22.0,True,False
7qQWTfwW5g,Evidence,4,stim92_Evidence_wrong_key-b,0,-0.005760015925327254,0.0057600159253272136,0,1,3,2,False,False,False,12.0,10.0,22.0,True,False
7qQWTfwW5g,Evidence,4,stim92_Evidence_wrong_key-b,1,0.0075600360070765165,-0.007560036007076569,1,1,3,2,False,False,False,12.0,10.0,22.0,True,False
87oii2Tu9T,Surgery,1,stim19_Surgery_correct_key-b,0,0.004000005333346137,0.004000005333346137,1,1,3,1,True,True,True,12.0,7.0,19.0,False,False
87oii2Tu9T,Surgery,1,stim19_Surgery_correct_key-b,1,1.7960711050373446,1.7960711050373446,1,4,3,1,True,True,True,12.0,7.0,19.0,False,False
87oii2Tu9T,Machine-Generated,2,stim184_Machine-Generated_Lojban_wrong_key-a,0,1.0064763535435506,-1.0064763535435508,1,1,3,1,False,True,True,12.0,7.0,19.0,False,False
87oii2Tu9T,Machine-Generated,2,stim184_Machine-Generated_Lojban_wrong_key-a,1,1.3089058058449463,-1.3089058058449463,1,2,3,1,False,True,True,12.0,7.0,19.0,False,False
87oii2Tu9T,Contracts,3,stim118_Contracts_correct_key-b,0,-1.9520499866688632,-1.9520499866688632,0,2,3,1,True,True,True,12.0,7.0,19.0,False,False
87oii2Tu9T,Contracts,3,stim118_Contracts_correct_key-b,1,-4.59511985013459,-4.59511985013459,0,3,3,1,True,True,True,12.0,7.0,19.0,False,False
87oii2Tu9T,Evidence,4,stim75_Evidence_correct_key-b,0,1.924775335918799,1.924775335918799,1,None,3,1,True,True,True,12.0,7.0,19.0,False,False
87oii2Tu9T,Evidence,4,stim75_Evidence_correct_key-b,1,1.924775335918799,1.924775335918799,1,3,3,1,True,True,True,12.0,7.0,19.0,False,False
8V4Nbop5IY,Evidence,1,stim91_Evidence_wrong_key-b,0,0.006560023525186907,-0.006560023525186787,1,2,6,2,False,False,False,12.0,8.0,20.0,True,False
8V4Nbop5IY,Evidence,1,stim91_Evidence_wrong_key-b,1,-0.5394737926193032,0.5394737926193033,0,3,6,2,False,False,False,12.0,8.0,20.0,True,False
8V4Nbop5IY,Contracts,2,stim127_Contracts_correct_key-b,0,0.02656156152493748,0.02656156152493748,1,1,6,2,True,False,False,12.0,8.0,20.0,True,False
8V4Nbop5IY,Contracts,2,stim127_Contracts_correct_key-b,1,0.8471550073256195,0.8471550073256195,1,1,6,2,True,False,False,12.0,8.0,20.0,True,False
8V4Nbop5IY,Surgery,3,stim10_Surgery_correct_key-a,0,-1.304789830598142,-1.304789830598142,0,3,6,2,True,False,False,12.0,8.0,20.0,True,False
8V4Nbop5IY,Surgery,3,stim10_Surgery_correct_key-a,1,-0.9115146159165615,-0.9115146159165615,0,3,6,2,True,False,False,12.0,8.0,20.0,True,False
8V4Nbop5IY,Machine-Generated,4,stim167_Machine-Generated_Lojban_correct_key-b,0,0.019880654777339392,0.019880654777339392,1,1,6,2,True,False,False,12.0,8.0,20.0,True,False
8V4Nbop5IY,Machine-Generated,4,stim167_Machine-Generated_Lojban_correct_key-b,1,4.595119850134589,4.595119850134589,1,5,6,2,True,False,False,12.0,8.0,20.0,True,False
8yWLFoIzjA,Machine-Generated,1,stim161_Machine-Generated_Lojban_correct_key-a,0,0.011120114588536087,0.011120114588536087,1,1,4,2,True,True,True,12.0,7.0,19.0,False,False
8yWLFoIzjA,Machine-Generated,1,stim161_Machine-Generated_Lojban_correct_key-a,1,-4.59511985013459,-4.59511985013459,0,4,4,2,True,True,True,12.0,7.0,19.0,False,False
8yWLFoIzjA,Contracts,2,stim130_Contracts_correct_key-b,0,0.002240000936618843,0.002240000936618843,1,1,4,2,True,True,True,12.0,7.0,19.0,False,False
8yWLFoIzjA,Contracts,2,stim130_Contracts_correct_key-b,1,4.595119850134589,4.595119850134589,1,5,4,2,True,True,True,12.0,7.0,19.0,False,False
8yWLFoIzjA,Surgery,3,stim39_Surgery_wrong_key-a,0,-0.015560313952036425,0.015560313952036376,0,1,4,2,False,True,True,12.0,7.0,19.0,False,False
8yWLFoIzjA,Surgery,3,stim39_Surgery_wrong_key-a,1,-4.59511985013459,4.595119850134589,0,5,4,2,False,True,True,12.0,7.0,19.0,False,False
8yWLFoIzjA,Evidence,4,stim64_Evidence_correct_key-a,0,-0.008880058352946198,-0.008880058352946198,0,1,4,2,True,True,True,12.0,7.0,19.0,False,False
8yWLFoIzjA,Evidence,4,stim64_Evidence_correct_key-a,1,0.26599735985639156,0.26599735985639156,1,4,4,2,True,True,True,12.0,7.0,19.0,False,False
9RJN7U4KQg,Machine-Generated,1,stim179_Machine-Generated_Lojban_correct_key-b,0,0.0009200000648905895,0.0009200000648905895,1,1,7,4,True,False,False,12.0,10.0,22.0,True,True
9RJN7U4KQg,Machine-Generated,1,stim179_Machine-Generated_Lojban_correct_key-b,1,1.1470955089880714,1.1470955089880714,1,3,7,4,True,False,False,12.0,10.0,22.0,True,True
9RJN7U4KQg,Contracts,2,stim137_Contracts_wrong_key-a,0,0.9003430772373696,-0.9003430772373696,1,1,7,4,False,False,False,12.0,10.0,22.0,True,True
9RJN7U4KQg,Contracts,2,stim137_Contracts_wrong_key-a,1,-1.4007949196396117,1.400794919639612,0,4,7,4,False,False,False,12.0,10.0,22.0,True,True
9RJN7U4KQg,Evidence,3,stim61_Evidence_correct_key-a,0,-0.0026000014646681566,-0.0026000014646681566,0,1,7,4,True,False,False,12.0,10.0,22.0,True,True
9RJN7U4KQg,Evidence,3,stim61_Evidence_correct_key-a,1,2.0673596779688515,2.0673596779688515,1,4,7,4,True,False,False,12.0,10.0,22.0,True,True
9RJN7U4KQg,Surgery,4,stim06_Surgery_correct_key-a,0,-0.0026000014646681566,-0.0026000014646681566,0,2,7,4,True,False,False,12.0,10.0,22.0,True,True
9RJN7U4KQg,Surgery,4,stim06_Surgery_correct_key-a,1,2.7112974774209877,2.7112974774209877,1,4,7,4,True,False,False,12.0,10.0,22.0,True,True
aGQ2HOnCvV,Contracts,1,stim139_Contracts_wrong_key-b,0,-1.407364985611525,1.407364985611525,0,4,7,3,False,False,False,12.0,12.0,24.0,True,False
aGQ2HOnCvV,Contracts,1,stim139_Contracts_wrong_key-b,1,-4.59511985013459,4.595119850134589,0,4,7,3,False,False,False,12.0,12.0,24.0,True,False
aGQ2HOnCvV,Machine-Generated,2,stim175_Machine-Generated_Lojban_correct_key-b,0,-4.000000000518365e-05,-4.000000000518365e-05,0,1,7,3,True,False,False,12.0,12.0,24.0,True,False
aGQ2HOnCvV,Machine-Generated,2,stim175_Machine-Generated_Lojban_correct_key-b,1,3.177793444871818,3.177793444871818,1,4,7,3,True,False,False,12.0,12.0,24.0,True,False
aGQ2HOnCvV,Evidence,3,stim57_Evidence_correct_key-a,0,-1.9610819819407714,-1.9610819819407714,0,3,7,3,True,False,False,12.0,12.0,24.0,True,False
aGQ2HOnCvV,Evidence,3,stim57_Evidence_correct_key-a,1,-4.302798981769176,-4.302798981769176,0,3,7,3,True,False,False,12.0,12.0,24.0,True,False
aGQ2HOnCvV,Surgery,4,stim09_Surgery_correct_key-a,0,-0.00660002395815632,-0.00660002395815632,0,1,7,3,True,False,False,12.0,12.0,24.0,True,False
aGQ2HOnCvV,Surgery,4,stim09_Surgery_correct_key-a,1,4.595119850134589,4.595119850134589,1,5,7,3,True,False,False,12.0,12.0,24.0,True,False
A8FIC0Zcs2,Surgery,1,stim19_Surgery_correct_key-b,0,0.006560023525186907,0.006560023525186907,1,1,5,1,True,False,False,12.0,10.0,22.0,True,True
A8FIC0Zcs2,Surgery,1,stim19_Surgery_correct_key-b,1,3.0938897880012046,3.0938897880012046,1,5,5,1,True,False,False,12.0,10.0,22.0,True,True
A8FIC0Zcs2,Machine-Generated,2,stim184_Machine-Generated_Lojban_wrong_key-a,0,-0.006560023525186787,0.006560023525186907,0,1,5,1,False,False,False,12.0,10.0,22.0,True,True
A8FIC0Zcs2,Machine-Generated,2,stim184_Machine-Generated_Lojban_wrong_key-a,1,-1.597295110972818,1.597295110972818,0,4,5,1,False,False,False,12.0,10.0,22.0,True,True
A8FIC0Zcs2,Contracts,3,stim118_Contracts_correct_key-b,0,-0.00012000000014387103,-0.00012000000014387103,0,1,5,1,True,False,False,12.0,10.0,22.0,True,True
A8FIC0Zcs2,Contracts,3,stim118_Contracts_correct_key-b,1,-2.143182642218454,-2.143182642218454,0,4,5,1,True,False,False,12.0,10.0,22.0,True,True
A8FIC0Zcs2,Evidence,4,stim75_Evidence_correct_key-b,0,0.6336207397384136,0.6336207397384136,1,3,5,1,True,False,False,12.0,10.0,22.0,True,True
A8FIC0Zcs2,Evidence,4,stim75_Evidence_correct_key-b,1,2.4648410987011915,2.4648410987011915,1,None,5,1,True,False,False,12.0,10.0,22.0,True,True
BJNGz5dmRR,Contracts,1,stim136_Contracts_wrong_key-a,0,-0.5826198033206715,0.5826198033206714,0,2,7,3,False,False,True,12.0,11.0,23.0,True,False
BJNGz5dmRR,Contracts,1,stim136_Contracts_wrong_key-a,1,0.9610400893181205,-0.9610400893181205,1,3,7,3,False,False,True,12.0,11.0,23.0,True,False
BJNGz5dmRR,Machine-Generated,2,stim168_Machine-Generated_Lojban_correct_key-b,0,0.0,0.0,1,1,7,3,True,False,True,12.0,11.0,23.0,True,False
BJNGz5dmRR,Machine-Generated,2,stim168_Machine-Generated_Lojban_correct_key-b,1,1.3249254147435987,1.3249254147435987,1,4,7,3,True,False,True,12.0,11.0,23.0,True,False
BJNGz5dmRR,Surgery,3,stim12_Surgery_correct_key-a,0,0.227658191026284,0.227658191026284,1,2,7,3,True,False,True,12.0,11.0,23.0,True,False
BJNGz5dmRR,Surgery,3,stim12_Surgery_correct_key-a,1,2.1607601511667203,2.1607601511667203,1,4,7,3,True,False,True,12.0,11.0,23.0,True,False
BJNGz5dmRR,Evidence,4,stim81_Evidence_correct_key-b,0,-0.5037066010159995,-0.5037066010159995,0,3,7,3,True,False,True,12.0,11.0,23.0,True,False
BJNGz5dmRR,Evidence,4,stim81_Evidence_correct_key-b,1,1.335021277377793,1.335021277377793,1,4,7,3,True,False,True,12.0,11.0,23.0,True,False
bOkFLJMf7Q,Machine-Generated,1,stim165_Machine-Generated_Lojban_correct_key-b,0,0.0013600002096213657,0.0013600002096213657,1,1,7,3,True,True,False,12.0,11.0,23.0,True,True
bOkFLJMf7Q,Machine-Generated,1,stim165_Machine-Generated_Lojban_correct_key-b,1,2.201008076908772,2.201008076908772,1,4,7,3,True,True,False,12.0,11.0,23.0,True,True
bOkFLJMf7Q,Surgery,2,stim27_Surgery_correct_key-b,0,0.0013600002096213657,0.0013600002096213657,1,1,7,3,True,True,False,12.0,11.0,23.0,True,True
bOkFLJMf7Q,Surgery,2,stim27_Surgery_correct_key-b,1,2.883206436287746,2.883206436287746,1,4,7,3,True,True,False,12.0,11.0,23.0,True,True
bOkFLJMf7Q,Evidence,3,stim72_Evidence_correct_key-b,0,0.0013600002096213657,0.0013600002096213657,1,1,7,3,True,True,False,12.0,11.0,23.0,True,True
bOkFLJMf7Q,Evidence,3,stim72_Evidence_correct_key-b,1,3.378004351420969,3.378004351420969,1,5,7,3,True,True,False,12.0,11.0,23.0,True,True
bOkFLJMf7Q,Contracts,4,stim135_Contracts_wrong_key-a,0,1.3029437828913255,-1.3029437828913255,1,3,7,3,False,True,False,12.0,11.0,23.0,True,True
bOkFLJMf7Q,Contracts,4,stim135_Contracts_wrong_key-a,1,4.16183260798048,-4.16183260798048,1,5,7,3,False,True,False,12.0,11.0,23.0,True,True
bKwNGsBVe0,Machine-Generated,1,stim179_Machine-Generated_Lojban_correct_key-b,0,0.021840868175909127,0.021840868175909127,1,1,6,3,True,True,False,12.0,12.0,24.0,True,False
bKwNGsBVe0,Machine-Generated,1,stim179_Machine-Generated_Lojban_correct_key-b,1,2.1838518481027647,2.1838518481027647,1,3,6,3,True,True,False,12.0,12.0,24.0,True,False
bKwNGsBVe0,Contracts,2,stim137_Contracts_wrong_key-a,0,-1.0311046540127267,1.0311046540127269,0,4,6,3,False,True,False,12.0,12.0,24.0,True,False
bKwNGsBVe0,Contracts,2,stim137_Contracts_wrong_key-a,1,-0.650530501435464,0.6505305014354641,0,3,6,3,False,True,False,12.0,12.0,24.0,True,False
bKwNGsBVe0,Evidence,3,stim61_Evidence_correct_key-a,0,0.2731660503853264,0.2731660503853264,1,3,6,3,True,True,False,12.0,12.0,24.0,True,False
bKwNGsBVe0,Evidence,3,stim61_Evidence_correct_key-a,1,0.5230898830790087,0.5230898830790087,1,3,6,3,True,True,False,12.0,12.0,24.0,True,False
bKwNGsBVe0,Surgery,4,stim06_Surgery_correct_key-a,0,-0.015160290356350994,-0.015160290356350994,0,1,6,3,True,True,False,12.0,12.0,24.0,True,False
bKwNGsBVe0,Surgery,4,stim06_Surgery_correct_key-a,1,0.7901800988963139,0.7901800988963139,1,2,6,3,True,True,False,12.0,12.0,24.0,True,False
DR9YmfmmHC,Surgery,1,stim25_Surgery_correct_key-b,0,0.5178291114174233,0.5178291114174233,1,1,4,3,True,True,True,12.0,7.0,19.0,False,False
DR9YmfmmHC,Surgery,1,stim25_Surgery_correct_key-b,1,2.253709162755986,2.253709162755986,1,4,4,3,True,True,True,12.0,7.0,19.0,False,False
DR9YmfmmHC,Contracts,2,stim124_Contracts_correct_key-b,0,-0.00012000000014387103,-0.00012000000014387103,0,1,4,3,True,True,True,12.0,7.0,19.0,False,False
DR9YmfmmHC,Contracts,2,stim124_Contracts_correct_key-b,1,0.7156119152112032,0.7156119152112032,1,4,4,3,True,True,True,12.0,7.0,19.0,False,False
DR9YmfmmHC,Machine-Generated,3,stim146_Machine-Generated_Lojban_correct_key-a,0,-0.5608102683213704,-0.5608102683213704,0,1,4,3,True,True,True,12.0,7.0,19.0,False,False
DR9YmfmmHC,Machine-Generated,3,stim146_Machine-Generated_Lojban_correct_key-a,1,1.5976522580980932,1.5976522580980932,1,4,4,3,True,True,True,12.0,7.0,19.0,False,False
DR9YmfmmHC,Evidence,4,stim92_Evidence_wrong_key-b,0,0.033243061073694125,-0.03324306107369414,1,1,4,3,False,True,True,12.0,7.0,19.0,False,False
